job_title,company,location,category,salary,experience_years,posted_date
Data Scientist,HCLTech,Jaipur,Software Development,471101,2,26-07-2025
Cloud Engineer,Capgemini,Delhi,DevOps,592051,2,15-07-2024
Backend Developer,Tech Mahindra,Mumbai,Analytics,204435,1,13-05-2025
DevOps Engineer,Microsoft,Remote,Analytics,1197077,4,23-06-2025
DevOps Engineer,Wipro,Ahmedabad,Software Development,1046307,4,23-10-2025
Python Developer,Accenture,Bangalore,Software Development,212547,1,13-07-2024
Machine Learning Engineer,Amazon,Kolkata,Web Development,493872,2,14-09-2025
Business Analyst,Wipro,Hyderabad,Software Development,886126,3,30-09-2025
Python Developer,Oracle,Noida,Analytics,1376848,5,04-10-2025
Data Scientist,IBM,Chennai,Software Development,434891,2,06-07-2024
DevOps Engineer,Amazon,Kolkata,DevOps,866792,3,03-07-2024
Machine Learning Engineer,TCS,Mumbai,DevOps,525144,2,17-12-2025
DevOps Engineer,Capgemini,Chennai,Web Development,963212,4,19-01-2025
Backend Developer,Oracle,Mumbai,Web Development,867195,3,20-02-2025
Full Stack Developer,HCLTech,Mumbai,AI,921372,4,22-02-2025
Data Analyst,Capgemini,Remote,Analytics,835167,3,24-11-2025
Software Developer,HCLTech,Noida,Software Development,858898,3,17-09-2025
Data Analyst,Zoho,Hyderabad,DevOps,1389401,5,05-07-2025
Backend Developer,Tech Mahindra,Jaipur,Web Development,377014,1,01-07-2024
Data Scientist,HCLTech,Chennai,Analytics,215437,1,30-11-2024
Cloud Engineer,IBM,Jaipur,Software Development,1095175,4,21-06-2025
Business Analyst,TCS,Delhi,Software Development,226485,1,19-10-2024
Data Analyst,Accenture,Chennai,Web Development,939150,4,23-05-2024
Frontend Developer,Deloitte,Bangalore,Cloud,763228,3,02-01-2025
Machine Learning Engineer,Google,Noida,Web Development,1410126,5,06-04-2024
Software Developer,Tech Mahindra,Gurgaon,Cloud,230072,1,08-09-2024
Machine Learning Engineer,Google,Bangalore,Data Science,1115776,4,14-10-2025
AI Engineer,TCS,Gurgaon,DevOps,1282836,5,02-02-2024
Full Stack Developer,HCLTech,Noida,Cloud,1425403,5,05-07-2025
Full Stack Developer,Infosys,Ahmedabad,Data Science,721863,3,19-07-2025
Cloud Engineer,Wipro,Kolkata,Cloud,951744,4,10-01-2025
Machine Learning Engineer,Infosys,Gurgaon,Cloud,331328,1,05-01-2025
AI Engineer,Oracle,Hyderabad,AI,465337,2,23-07-2025
Business Analyst,Oracle,Bangalore,Analytics,644848,3,03-12-2025
Full Stack Developer,Zoho,Gurgaon,Data Science,323075,1,25-05-2025
Data Scientist,Google,Pune,Data Science,380732,1,15-10-2025
Software Developer,TCS,Mumbai,Analytics,512030,2,21-02-2024
Full Stack Developer,HCLTech,Bangalore,DevOps,577293,2,15-02-2025
Python Developer,Capgemini,Pune,Data Science,1146807,4,12-02-2024
Machine Learning Engineer,Amazon,Delhi,Data Science,564012,2,27-08-2025
AI Engineer,Capgemini,Delhi,AI,1429763,5,13-12-2024
AI Engineer,Accenture,Noida,Software Development,563646,2,04-03-2024
DevOps Engineer,Capgemini,Mumbai,Software Development,378255,1,16-03-2025
Software Developer,Oracle,Mumbai,AI,227155,1,05-12-2024
Python Developer,Accenture,Delhi,DevOps,876231,3,11-07-2024
AI Engineer,Accenture,Gurgaon,DevOps,795256,3,13-04-2025
DevOps Engineer,Tech Mahindra,Mumbai,Software Development,1272349,5,04-05-2024
Business Analyst,Amazon,Chennai,AI,1112293,4,26-08-2025
Full Stack Developer,Wipro,Bangalore,Data Science,1428987,5,20-06-2025
Backend Developer,IBM,Pune,Web Development,692784,3,24-05-2024
Data Analyst,Oracle,Chennai,Data Science,891097,3,31-07-2025
Business Analyst,Tech Mahindra,Chennai,Software Development,824946,3,15-07-2024
Software Developer,HCLTech,Kolkata,Analytics,648076,3,11-01-2024
Cloud Engineer,Accenture,Chennai,Analytics,1584728,5,31-10-2025
Business Analyst,IBM,Chennai,AI,996889,4,11-11-2024
DevOps Engineer,Microsoft,Kolkata,Data Science,216000,1,23-02-2024
Cloud Engineer,Oracle,Gurgaon,AI,880654,3,24-11-2024
Backend Developer,Tech Mahindra,Noida,Web Development,1313281,5,14-12-2025
Frontend Developer,Infosys,Delhi,DevOps,879033,3,02-06-2025
Data Scientist,Deloitte,Chennai,Cloud,425144,2,22-12-2024
Frontend Developer,Wipro,Remote,Software Development,911212,4,27-09-2024
Cloud Engineer,Zoho,Chennai,Cloud,478995,2,03-08-2025
Full Stack Developer,Oracle,Bangalore,Cloud,1560282,5,09-01-2025
Software Developer,Amazon,Bangalore,Cloud,847430,3,12-02-2024
Cloud Engineer,Infosys,Bangalore,Cloud,390344,1,14-02-2024
Data Scientist,Amazon,Kolkata,Web Development,302075,1,14-08-2025
Cloud Engineer,Google,Remote,Data Science,307687,1,10-07-2025
Backend Developer,Tech Mahindra,Hyderabad,Web Development,782975,3,10-08-2024
Cloud Engineer,Capgemini,Bangalore,DevOps,381308,1,18-06-2025
Software Developer,Tech Mahindra,Chennai,Web Development,285923,1,24-08-2025
DevOps Engineer,Capgemini,Jaipur,DevOps,1164508,4,10-03-2024
Python Developer,Infosys,Ahmedabad,Software Development,537740,2,02-09-2025
Business Analyst,Deloitte,Jaipur,Data Science,962215,4,02-06-2024
Frontend Developer,Tech Mahindra,Noida,AI,854156,3,17-11-2025
Backend Developer,Zoho,Gurgaon,Data Science,1082053,4,19-06-2025
DevOps Engineer,Google,Mumbai,AI,416941,2,19-01-2024
Business Analyst,TCS,Mumbai,Data Science,1102874,4,15-09-2024
Software Developer,Amazon,Bangalore,Software Development,1217348,5,18-01-2024
Software Developer,Accenture,Chennai,Software Development,791453,3,31-08-2025
Cloud Engineer,Amazon,Bangalore,Web Development,781743,3,23-06-2024
Backend Developer,TCS,Gurgaon,Data Science,1091970,4,19-12-2025
Full Stack Developer,Google,Delhi,Cloud,358514,1,07-08-2025
DevOps Engineer,Tech Mahindra,Noida,Software Development,621407,3,30-11-2024
Data Analyst,Oracle,Chennai,DevOps,227019,1,01-01-2026
Data Analyst,Deloitte,Noida,Data Science,330012,1,22-10-2024
DevOps Engineer,Tech Mahindra,Gurgaon,Web Development,372989,1,05-08-2025
Cloud Engineer,Tech Mahindra,Pune,Analytics,233011,1,16-06-2025
Data Analyst,TCS,Hyderabad,AI,619439,3,04-06-2025
Backend Developer,Accenture,Gurgaon,DevOps,1274787,5,02-02-2025
Software Developer,Microsoft,Mumbai,Analytics,849396,3,13-04-2025
AI Engineer,IBM,Hyderabad,Software Development,916341,4,06-07-2024
Python Developer,TCS,Ahmedabad,Cloud,811761,3,28-11-2025
Machine Learning Engineer,IBM,Kolkata,Web Development,350461,1,29-05-2024
Full Stack Developer,Cognizant,Ahmedabad,DevOps,1071754,4,24-05-2024
Business Analyst,Deloitte,Chennai,AI,470933,2,01-05-2025
Software Developer,Accenture,Hyderabad,Web Development,1571201,5,07-09-2024
AI Engineer,TCS,Hyderabad,Analytics,929189,4,01-11-2024
Business Analyst,Capgemini,Jaipur,Analytics,781239,3,20-12-2024
Full Stack Developer,IBM,Jaipur,Analytics,991666,4,01-07-2025
Machine Learning Engineer,Cognizant,Bangalore,DevOps,371307,1,01-02-2025
Full Stack Developer,Zoho,Delhi,Web Development,627127,3,28-06-2025
DevOps Engineer,HCLTech,Hyderabad,Software Development,972630,4,18-08-2025
Software Developer,Capgemini,Gurgaon,Analytics,819563,3,30-12-2024
Python Developer,Amazon,Gurgaon,DevOps,434533,2,12-12-2024
Full Stack Developer,Amazon,Noida,Web Development,551388,2,14-05-2024
Business Analyst,HCLTech,Mumbai,Data Science,968490,4,24-03-2025
DevOps Engineer,Google,Kolkata,Cloud,1525314,5,14-07-2024
Data Scientist,Infosys,Remote,Analytics,417380,2,12-12-2024
AI Engineer,TCS,Bangalore,AI,460458,2,22-10-2025
Machine Learning Engineer,Microsoft,Pune,Data Science,990564,4,31-03-2024
DevOps Engineer,Amazon,Delhi,Web Development,280358,1,05-06-2025
AI Engineer,Google,Ahmedabad,DevOps,1549694,5,15-05-2024
Data Scientist,Google,Pune,Cloud,681675,3,11-11-2024
DevOps Engineer,Amazon,Kolkata,DevOps,850917,3,15-10-2024
Backend Developer,Amazon,Kolkata,DevOps,1197425,4,12-11-2024
Full Stack Developer,Infosys,Hyderabad,Data Science,618490,3,16-05-2024
Backend Developer,Zoho,Chennai,Cloud,569272,2,14-02-2024
Cloud Engineer,Google,Gurgaon,Cloud,265916,1,09-05-2025
Software Developer,Infosys,Ahmedabad,Data Science,1131239,4,20-08-2025
AI Engineer,IBM,Hyderabad,Web Development,1247354,5,16-11-2024
Business Analyst,Tech Mahindra,Gurgaon,Data Science,255141,1,04-12-2025
DevOps Engineer,Infosys,Kolkata,Cloud,1084935,4,11-12-2024
AI Engineer,Zoho,Jaipur,Software Development,240051,1,14-10-2025
Business Analyst,IBM,Noida,Cloud,1253221,5,18-12-2024
Python Developer,Zoho,Remote,Analytics,664380,3,17-08-2025
Python Developer,Wipro,Kolkata,AI,340764,1,28-12-2025
Cloud Engineer,Wipro,Ahmedabad,DevOps,298233,1,29-07-2024
AI Engineer,Wipro,Kolkata,AI,262070,1,19-01-2024
Backend Developer,Infosys,Ahmedabad,Software Development,1161847,4,25-07-2024
Backend Developer,Zoho,Mumbai,Software Development,498494,2,27-12-2024
Software Developer,Infosys,Gurgaon,Software Development,283696,1,08-11-2024
Machine Learning Engineer,Amazon,Ahmedabad,Web Development,317786,1,23-05-2025
Business Analyst,Accenture,Noida,Cloud,445148,2,04-01-2025
Backend Developer,Infosys,Noida,Data Science,856349,3,15-11-2025
Business Analyst,Accenture,Mumbai,Software Development,599696,2,25-12-2024
Full Stack Developer,Accenture,Remote,AI,1584169,5,03-08-2024
Cloud Engineer,Amazon,Hyderabad,AI,769906,3,07-05-2025
Cloud Engineer,Tech Mahindra,Gurgaon,Software Development,835670,3,18-05-2025
Backend Developer,TCS,Remote,AI,851734,3,27-12-2024
Full Stack Developer,IBM,Bangalore,AI,1152444,4,06-09-2024
Python Developer,Microsoft,Ahmedabad,AI,684490,3,09-02-2025
DevOps Engineer,Wipro,Chennai,Software Development,575411,2,03-08-2024
Full Stack Developer,TCS,Jaipur,Software Development,1142276,4,05-05-2024
AI Engineer,Tech Mahindra,Hyderabad,Web Development,1164040,4,23-09-2024
Business Analyst,Deloitte,Gurgaon,AI,816122,3,16-03-2024
Frontend Developer,Deloitte,Remote,Data Science,529777,2,13-09-2024
Business Analyst,TCS,Hyderabad,Cloud,564019,2,27-12-2024
Software Developer,Accenture,Remote,Cloud,1089095,4,08-12-2024
Machine Learning Engineer,Tech Mahindra,Mumbai,Cloud,847075,3,03-06-2024
Python Developer,Cognizant,Remote,Cloud,593239,2,08-08-2025
AI Engineer,Microsoft,Jaipur,Software Development,1554279,5,09-12-2025
Data Scientist,TCS,Remote,Cloud,462363,2,11-06-2024
AI Engineer,Deloitte,Noida,AI,647361,3,28-06-2024
Software Developer,Capgemini,Mumbai,DevOps,355436,1,15-09-2024
AI Engineer,Oracle,Pune,Web Development,808777,3,28-01-2024
Frontend Developer,Zoho,Ahmedabad,DevOps,1145174,4,19-05-2025
Backend Developer,Wipro,Ahmedabad,Web Development,1205911,5,10-09-2024
Cloud Engineer,Google,Jaipur,Analytics,318179,1,07-07-2024
Machine Learning Engineer,Accenture,Delhi,DevOps,1211202,5,27-07-2024
Full Stack Developer,Cognizant,Gurgaon,Cloud,906732,4,17-10-2025
Software Developer,Deloitte,Jaipur,Web Development,292110,1,31-08-2024
Backend Developer,Oracle,Pune,Web Development,1006861,4,09-03-2025
DevOps Engineer,Capgemini,Hyderabad,DevOps,808740,3,01-08-2025
Data Analyst,Oracle,Jaipur,DevOps,728755,3,29-09-2024
Software Developer,TCS,Pune,Data Science,639053,3,22-04-2025
Python Developer,Zoho,Remote,Cloud,989513,4,13-05-2024
Data Scientist,IBM,Chennai,AI,550502,2,25-03-2025
Full Stack Developer,Deloitte,Hyderabad,Web Development,486895,2,22-03-2025
DevOps Engineer,Accenture,Jaipur,AI,219069,1,05-11-2024
Machine Learning Engineer,TCS,Delhi,DevOps,448692,2,17-03-2025
Business Analyst,Infosys,Delhi,Data Science,1426361,5,26-07-2025
Full Stack Developer,Wipro,Chennai,Web Development,339082,1,13-09-2025
Software Developer,Wipro,Noida,Web Development,1526231,5,25-05-2025
Cloud Engineer,Zoho,Delhi,AI,238977,1,14-03-2025
AI Engineer,TCS,Bangalore,DevOps,1047688,4,28-08-2024
Business Analyst,Google,Delhi,Web Development,1033797,4,26-12-2025
Cloud Engineer,TCS,Jaipur,Cloud,897107,3,31-01-2024
Machine Learning Engineer,Wipro,Gurgaon,DevOps,273991,1,23-03-2025
Full Stack Developer,Infosys,Chennai,Software Development,271878,1,08-07-2025
Backend Developer,Cognizant,Mumbai,DevOps,1077169,4,01-12-2025
Data Scientist,Infosys,Mumbai,Analytics,585318,2,25-01-2024
Data Scientist,Accenture,Delhi,DevOps,431369,2,26-03-2025
Software Developer,Cognizant,Chennai,DevOps,422729,2,14-09-2024
Software Developer,TCS,Hyderabad,Analytics,1068664,4,21-09-2024
Machine Learning Engineer,Oracle,Remote,DevOps,528964,2,06-09-2024
Data Scientist,Microsoft,Chennai,Cloud,1060930,4,07-10-2025
Data Scientist,Deloitte,Ahmedabad,Analytics,951265,4,08-11-2025
Machine Learning Engineer,Zoho,Noida,AI,1160494,4,11-06-2024
Backend Developer,Zoho,Pune,AI,378858,1,30-12-2024
Frontend Developer,TCS,Jaipur,Cloud,1122193,4,17-08-2024
AI Engineer,Capgemini,Delhi,Analytics,986112,4,16-07-2025
Cloud Engineer,IBM,Hyderabad,Data Science,485694,2,14-05-2024
Frontend Developer,Microsoft,Hyderabad,AI,328786,1,17-08-2024
Business Analyst,Microsoft,Delhi,Analytics,231332,1,02-12-2024
Data Scientist,Capgemini,Jaipur,Analytics,1039016,4,01-08-2024
Machine Learning Engineer,Cognizant,Hyderabad,Cloud,297120,1,27-03-2025
Frontend Developer,HCLTech,Mumbai,DevOps,1035722,4,06-05-2025
DevOps Engineer,Wipro,Hyderabad,Data Science,304530,1,04-02-2024
DevOps Engineer,Wipro,Chennai,DevOps,809768,3,23-10-2025
Full Stack Developer,Amazon,Pune,Web Development,479987,2,31-01-2025
Business Analyst,Capgemini,Bangalore,Web Development,1389738,5,07-10-2024
Frontend Developer,Accenture,Mumbai,Web Development,373531,1,27-05-2025
Software Developer,Tech Mahindra,Jaipur,DevOps,1133889,4,28-08-2025
Data Analyst,Zoho,Pune,Analytics,356958,1,03-08-2025
Cloud Engineer,TCS,Mumbai,AI,347785,1,27-07-2024
DevOps Engineer,Oracle,Gurgaon,DevOps,1328249,5,13-07-2025
Business Analyst,Wipro,Jaipur,Software Development,616238,3,23-05-2024
Data Analyst,Infosys,Gurgaon,Cloud,1427325,5,05-05-2024
Full Stack Developer,Cognizant,Bangalore,Data Science,1343232,5,13-08-2025
Business Analyst,Oracle,Ahmedabad,AI,426961,2,06-04-2024
DevOps Engineer,TCS,Ahmedabad,Analytics,236376,1,25-08-2024
Software Developer,Oracle,Kolkata,AI,465668,2,02-02-2025
AI Engineer,Deloitte,Mumbai,Cloud,374927,1,26-03-2024
Cloud Engineer,Deloitte,Hyderabad,Data Science,867279,3,26-11-2024
DevOps Engineer,HCLTech,Kolkata,Cloud,1175718,4,22-02-2024
Machine Learning Engineer,Accenture,Jaipur,AI,1061948,4,26-01-2024
Backend Developer,Capgemini,Mumbai,Data Science,284256,1,09-04-2024
Python Developer,Deloitte,Bangalore,DevOps,1111246,4,20-05-2025
AI Engineer,Google,Gurgaon,Cloud,487880,2,28-11-2024
Full Stack Developer,HCLTech,Kolkata,AI,1519602,5,13-10-2025
Software Developer,TCS,Pune,Web Development,1037995,4,01-05-2025
Software Developer,Infosys,Gurgaon,Analytics,1175364,4,27-07-2025
DevOps Engineer,Cognizant,Bangalore,Web Development,467104,2,01-08-2024
Machine Learning Engineer,TCS,Gurgaon,Web Development,1231304,5,26-08-2024
Frontend Developer,Amazon,Noida,Web Development,1587903,5,12-12-2025
Python Developer,Accenture,Pune,Analytics,200334,1,31-03-2024
DevOps Engineer,Google,Remote,Web Development,553752,2,04-06-2024
Software Developer,Oracle,Hyderabad,DevOps,1425411,5,27-05-2024
DevOps Engineer,Deloitte,Delhi,DevOps,1419515,5,29-01-2025
Cloud Engineer,Microsoft,Pune,AI,431931,2,19-03-2025
Frontend Developer,HCLTech,Remote,Analytics,678128,3,01-01-2026
Frontend Developer,Oracle,Mumbai,Data Science,1074227,4,16-06-2025
AI Engineer,Infosys,Hyderabad,Web Development,990739,4,09-06-2025
Software Developer,Amazon,Bangalore,Software Development,753795,3,30-10-2025
Machine Learning Engineer,Microsoft,Mumbai,Web Development,302644,1,31-12-2024
Full Stack Developer,Capgemini,Ahmedabad,Web Development,999629,4,19-09-2025
Data Scientist,Wipro,Pune,DevOps,964419,4,06-10-2024
Full Stack Developer,Capgemini,Ahmedabad,Software Development,502915,2,14-04-2025
Python Developer,Google,Hyderabad,Cloud,263383,1,22-04-2024
Frontend Developer,Cognizant,Remote,Data Science,268532,1,15-02-2024
Business Analyst,Oracle,Remote,Analytics,1004582,4,11-10-2025
Data Scientist,Amazon,Kolkata,Web Development,735446,3,27-10-2024
AI Engineer,Capgemini,Jaipur,DevOps,790681,3,27-02-2024
Data Analyst,Zoho,Bangalore,Cloud,554271,2,03-08-2025
DevOps Engineer,Google,Remote,Cloud,266525,1,11-06-2024
AI Engineer,Infosys,Remote,AI,1094950,4,28-05-2025
Software Developer,Tech Mahindra,Delhi,AI,1236268,5,18-05-2025
Business Analyst,IBM,Kolkata,Web Development,801871,3,18-10-2024
Cloud Engineer,Capgemini,Delhi,Software Development,1460300,5,23-03-2025
Data Analyst,Tech Mahindra,Remote,Analytics,391635,1,26-03-2025
Python Developer,Infosys,Pune,Web Development,1587367,5,08-01-2024
Data Analyst,Microsoft,Remote,DevOps,1242369,5,06-09-2025
DevOps Engineer,Infosys,Delhi,Data Science,209259,1,27-01-2024
Business Analyst,Amazon,Pune,Software Development,1447613,5,30-07-2025
Full Stack Developer,Google,Pune,Web Development,1573470,5,17-01-2024
Data Scientist,Deloitte,Ahmedabad,Web Development,764807,3,28-08-2025
Data Analyst,Tech Mahindra,Mumbai,Cloud,914627,4,30-10-2025
Cloud Engineer,Oracle,Ahmedabad,Cloud,1364518,5,08-09-2024
Full Stack Developer,Microsoft,Mumbai,Software Development,854009,3,05-04-2025
AI Engineer,Capgemini,Mumbai,Cloud,1565934,5,10-10-2025
Data Analyst,Capgemini,Remote,Cloud,270959,1,26-12-2024
Machine Learning Engineer,Oracle,Chennai,Data Science,1476271,5,10-11-2025
Machine Learning Engineer,TCS,Kolkata,AI,458470,2,17-05-2024
Data Scientist,Microsoft,Jaipur,AI,408826,2,24-02-2025
DevOps Engineer,Accenture,Bangalore,DevOps,1068671,4,14-01-2025
AI Engineer,Cognizant,Delhi,Web Development,382619,1,24-04-2025
Software Developer,Microsoft,Hyderabad,DevOps,1036031,4,12-10-2024
Cloud Engineer,Oracle,Remote,Analytics,1314109,5,19-08-2025
Data Analyst,Tech Mahindra,Mumbai,DevOps,1241683,5,16-12-2025
AI Engineer,Infosys,Pune,DevOps,293848,1,28-05-2024
AI Engineer,Accenture,Noida,Web Development,705415,3,01-10-2024
Python Developer,Cognizant,Remote,AI,989345,4,02-04-2025
Data Scientist,Oracle,Delhi,AI,610563,3,28-06-2024
Data Analyst,IBM,Mumbai,Software Development,277882,1,24-02-2025
Cloud Engineer,Capgemini,Delhi,Analytics,1197245,4,12-06-2024
Backend Developer,Cognizant,Pune,Analytics,1520036,5,11-10-2025
Data Scientist,IBM,Mumbai,Data Science,1292569,5,29-03-2025
Cloud Engineer,Cognizant,Remote,Web Development,210908,1,25-11-2024
DevOps Engineer,Cognizant,Noida,Analytics,803331,3,12-07-2025
AI Engineer,TCS,Bangalore,Web Development,237763,1,02-04-2025
Software Developer,Google,Kolkata,DevOps,1548208,5,17-06-2024
Machine Learning Engineer,TCS,Mumbai,DevOps,766374,3,18-09-2024
Data Analyst,Cognizant,Bangalore,Cloud,1457088,5,22-09-2025
DevOps Engineer,Oracle,Kolkata,Data Science,1365073,5,23-02-2024
Frontend Developer,Zoho,Kolkata,AI,780014,3,24-03-2024
Python Developer,Accenture,Noida,AI,1261924,5,14-06-2024
Backend Developer,Tech Mahindra,Ahmedabad,Analytics,310581,1,22-10-2025
Cloud Engineer,Microsoft,Jaipur,Data Science,396723,1,19-12-2024
Data Analyst,IBM,Noida,Analytics,795802,3,13-04-2024
Backend Developer,Wipro,Pune,Data Science,914600,4,28-03-2024
Full Stack Developer,IBM,Remote,Web Development,352639,1,17-03-2024
Data Scientist,Cognizant,Bangalore,Data Science,929177,4,17-07-2025
Data Scientist,Capgemini,Ahmedabad,Cloud,947783,4,19-07-2024
Data Scientist,HCLTech,Delhi,Software Development,1519773,5,25-02-2025
Cloud Engineer,Wipro,Ahmedabad,DevOps,289577,1,08-11-2024
Backend Developer,Amazon,Kolkata,Software Development,363373,1,26-04-2025
Full Stack Developer,Capgemini,Pune,DevOps,1132005,4,10-11-2025
Cloud Engineer,Capgemini,Gurgaon,Web Development,230279,1,26-04-2024
Full Stack Developer,Google,Gurgaon,Cloud,225068,1,10-03-2024
Data Analyst,IBM,Jaipur,Data Science,1055784,4,22-10-2024
Python Developer,HCLTech,Ahmedabad,Web Development,361839,1,24-12-2025
